accuracy;loss;val_accuracy;val_loss
0.8597091436386108;0.3858114182949066;0.9010238647460938;0.3451807200908661
0.854576587677002;0.38389813899993896;0.9010238647460938;0.344402939081192
0.826347291469574;0.4003883898258209;0.9010238647460938;0.34372034668922424
0.8468776941299438;0.3878622353076935;0.9010238647460938;0.3430825173854828
0.8306244611740112;0.3882766366004944;0.9010238647460938;0.3423119783401489
0.8571428656578064;0.37681952118873596;0.9010238647460938;0.34159401059150696
0.8366124629974365;0.38427427411079407;0.9010238647460938;0.3409288823604584
0.8426005244255066;0.37912222743034363;0.9010238647460938;0.34015852212905884
0.8357570767402649;0.3973122537136078;0.9010238647460938;0.33948537707328796
0.8400342464447021;0.38427409529685974;0.9010238647460938;0.3387576937675476
